parent_sku,format,qty_available,highest_bid,least_listing_price,last_bbx_transaction,market_price,has_already_bidded,name,product_url,family_type,maturity,colour,country,region,subregion,grape_varieties,vintage,sweetness,producer,sku,alcohol_percentage,case_size,bottle_volume,bottle_order_unit,bbx_listing_id,bbx_listing_date
20188029128,01-06000,8,0.0,0,0,180.0,False,"2018 Boekenhoutskloof, The Chocolate Block, Franschhoek, South Africa",/products-20188029128-2018-boekenhoutskloof-the-chocolate-block-franschhoek-south-africa,Wines,Ready - at best,Red,South Africa,Coastal Region,Franschhoek/ Franschhoek Valley,"['Other Varieties', 'Viognier', 'Grenache', 'Cabernet Sauvignon', 'Syrah', 'Cinsault']",2018.0,Dry,Boekenhoutskloof Winery,2018-03-01500-00-8029128,['14.5'],3,150 cl,Magnum,23886,2025-05-02
20188029128,03-01500,32,0.0,140,138,135.0,False,"2018 Boekenhoutskloof, The Chocolate Block, Franschhoek, South Africa",/products-20188029128-2018-boekenhoutskloof-the-chocolate-block-franschhoek-south-africa,Wines,Ready - at best,Red,South Africa,Coastal Region,Franschhoek/ Franschhoek Valley,"['Other Varieties', 'Viognier', 'Grenache', 'Cabernet Sauvignon', 'Syrah', 'Cinsault']",2018.0,Dry,Boekenhoutskloof Winery,2018-03-01500-00-8029128,['14.5'],3,150 cl,Magnum,23886,2025-05-02
20188029128,06-00750,169,0.0,135,120,135.0,False,"2018 Boekenhoutskloof, The Chocolate Block, Franschhoek, South Africa",/products-20188029128-2018-boekenhoutskloof-the-chocolate-block-franschhoek-south-africa,Wines,Ready - at best,Red,South Africa,Coastal Region,Franschhoek/ Franschhoek Valley,"['Other Varieties', 'Viognier', 'Grenache', 'Cabernet Sauvignon', 'Syrah', 'Cinsault']",2018.0,Dry,Boekenhoutskloof Winery,2018-03-01500-00-8029128,['14.5'],3,150 cl,Magnum,23886,2025-05-02
20198003243,01-03000,18,115.0,0,0,143.33,False,"2019 Château Brane-Cantenac, Margaux, Bordeaux",/products-20198003243-2019-chateau-brane-cantenac-margaux-bordeaux,Wines,Ready - youthful,Red,France,Bordeaux,Médoc,"['Merlot', 'Cabernet Franc', 'Carménère', 'Cabernet Sauvignon', 'Petit Verdot']",2019.0,Dry,Château Brane-Cantenac,2019-06-00750-G1-8003243,['14'],6,75 cl,Bottle,23881,2025-05-02
20198003243,01-06000,6,235.0,0,0,286.67,False,"2019 Château Brane-Cantenac, Margaux, Bordeaux",/products-20198003243-2019-chateau-brane-cantenac-margaux-bordeaux,Wines,Ready - youthful,Red,France,Bordeaux,Médoc,"['Merlot', 'Cabernet Franc', 'Carménère', 'Cabernet Sauvignon', 'Petit Verdot']",2019.0,Dry,Château Brane-Cantenac,2019-06-00750-G1-8003243,['14'],6,75 cl,Bottle,23881,2025-05-02
20198003243,01-09000,3,315.0,0,0,430.0,False,"2019 Château Brane-Cantenac, Margaux, Bordeaux",/products-20198003243-2019-chateau-brane-cantenac-margaux-bordeaux,Wines,Ready - youthful,Red,France,Bordeaux,Médoc,"['Merlot', 'Cabernet Franc', 'Carménère', 'Cabernet Sauvignon', 'Petit Verdot']",2019.0,Dry,Château Brane-Cantenac,2019-06-00750-G1-8003243,['14'],6,75 cl,Bottle,23881,2025-05-02
20198003243,03-01500,58,215.0,0,0,215.0,False,"2019 Château Brane-Cantenac, Margaux, Bordeaux",/products-20198003243-2019-chateau-brane-cantenac-margaux-bordeaux,Wines,Ready - youthful,Red,France,Bordeaux,Médoc,"['Merlot', 'Cabernet Franc', 'Carménère', 'Cabernet Sauvignon', 'Petit Verdot']",2019.0,Dry,Château Brane-Cantenac,2019-06-00750-G1-8003243,['14'],6,75 cl,Bottle,23881,2025-05-02
20198003243,06-00750,1179,220.0,262,225,215.0,False,"2019 Château Brane-Cantenac, Margaux, Bordeaux",/products-20198003243-2019-chateau-brane-cantenac-margaux-bordeaux,Wines,Ready - youthful,Red,France,Bordeaux,Médoc,"['Merlot', 'Cabernet Franc', 'Carménère', 'Cabernet Sauvignon', 'Petit Verdot']",2019.0,Dry,Château Brane-Cantenac,2019-06-00750-G1-8003243,['14'],6,75 cl,Bottle,23881,2025-05-02
20198003243,12-00375,28,185.0,0,0,215.0,False,"2019 Château Brane-Cantenac, Margaux, Bordeaux",/products-20198003243-2019-chateau-brane-cantenac-margaux-bordeaux,Wines,Ready - youthful,Red,France,Bordeaux,Médoc,"['Merlot', 'Cabernet Franc', 'Carménère', 'Cabernet Sauvignon', 'Petit Verdot']",2019.0,Dry,Château Brane-Cantenac,2019-06-00750-G1-8003243,['14'],6,75 cl,Bottle,23881,2025-05-02
20198003243,12-00750,4,320.0,0,0,430.0,False,"2019 Château Brane-Cantenac, Margaux, Bordeaux",/products-20198003243-2019-chateau-brane-cantenac-margaux-bordeaux,Wines,Ready - youthful,Red,France,Bordeaux,Médoc,"['Merlot', 'Cabernet Franc', 'Carménère', 'Cabernet Sauvignon', 'Petit Verdot']",2019.0,Dry,Château Brane-Cantenac,2019-06-00750-G1-8003243,['14'],6,75 cl,Bottle,23881,2025-05-02
20198125035,06-00750,7,200.0,0,0,240.0,False,"2019 Château Canon-la-Gaffelière, St Emilion, Bordeaux",/products-20198125035-2019-chateau-canon-la-gaffeliere-st-emilion-bordeaux,Wines,Ready - youthful,Red,France,Bordeaux,Libournais,"['Merlot', 'Cabernet Franc', 'Cabernet Sauvignon']",2019.0,Dry,Château Canon-La-Gaffelière,2019-12-00750-G1-8125035,['14'],12,75 cl,Bottle,23880,2025-05-02
20198125035,12-00750,10,415.0,569,0,480.0,False,"2019 Château Canon-la-Gaffelière, St Emilion, Bordeaux",/products-20198125035-2019-chateau-canon-la-gaffeliere-st-emilion-bordeaux,Wines,Ready - youthful,Red,France,Bordeaux,Libournais,"['Merlot', 'Cabernet Franc', 'Cabernet Sauvignon']",2019.0,Dry,Château Canon-La-Gaffelière,2019-12-00750-G1-8125035,['14'],12,75 cl,Bottle,23880,2025-05-02
20198243526,06-00750,1,240.0,275,0,315.5,False,"2019 Bourgogne Pinot Noir, Domaine Duroché",/products-20198243526-2019-bourgogne-pinot-noir-domaine-duroche,Wines,Ready - youthful,Red,France,Burgundy,Bourgogne,['Pinot Noir'],2019.0,Dry,Domaine Duroche,2019-06-00750-G1-8243526,['13.5'],6,75 cl,Bottle,23889,2025-05-02
20208015675,01-03000,7,60.0,0,0,83.33,False,"2020 Guidalberto, Tenuta San Guido, Tuscany, Italy",/products-20208015675-2020-guidalberto-tenuta-san-guido-tuscany-italy,Wines,Not ready,Red,Italy,Tuscany,Toscano / Toscana,"['Cabernet Sauvignon', 'Merlot']",2020.0,Dry,Sassicaia,2020-06-00750-00-8015675,['14'],6,75 cl,Bottle,23874,2025-05-02
20208015675,03-01500,11,81.0,0,0,125.0,False,"2020 Guidalberto, Tenuta San Guido, Tuscany, Italy",/products-20208015675-2020-guidalberto-tenuta-san-guido-tuscany-italy,Wines,Not ready,Red,Italy,Tuscany,Toscano / Toscana,"['Cabernet Sauvignon', 'Merlot']",2020.0,Dry,Sassicaia,2020-06-00750-00-8015675,['14'],6,75 cl,Bottle,23874,2025-05-02
20208015675,06-00750,886,130.0,150,150,125.0,False,"2020 Guidalberto, Tenuta San Guido, Tuscany, Italy",/products-20208015675-2020-guidalberto-tenuta-san-guido-tuscany-italy,Wines,Not ready,Red,Italy,Tuscany,Toscano / Toscana,"['Cabernet Sauvignon', 'Merlot']",2020.0,Dry,Sassicaia,2020-06-00750-00-8015675,['14'],6,75 cl,Bottle,23874,2025-05-02
20208177252,06-00750,3,0.0,400,0,500.0,False,"2020 Bass Phillip, Estate Old Vines, Pinot Noir, Gippsland, Victoria, Australia",/products-20208177252-2020-bass-phillip-estate-old-vines-pinot-noir-gippsland-victoria-australia,Wines,Ready - at best,Red,Australia,Victoria,Gippsland,['Pinot Noir'],2020.0,Dry,Bass Phillip,2020-06-00750-G1-8177252,['14.2'],6,75 cl,Bottle,23898,2025-05-02
20218216346,06-00750,1,0.0,180,0,185.0,False,"2021 Bourgogne, Chardonnay, Domaine Paul Pillot, Burgundy",/products-20218216346-2021-bourgogne-chardonnay-domaine-paul-pillot-burgundy,Wines,Ready - at best,White,France,Burgundy,Bourgogne,['Chardonnay'],2021.0,Dry,Domaine Paul Pillot,2021-06-00750-G1-8216346,['12.5'],6,75 cl,Bottle,23895,2025-05-02
20218122470,12-00750,1,0.0,450,0,450.0,False,"2021 Nuits-St Georges, Vieilles Vignes, Domaine Chevillon, Burgundy",/products-20218122470-2021-nuits-st-georges-vieilles-vignes-domaine-chevillon-burgundy,Wines,Ready - at best,Red,France,Burgundy,Côte de Nuits,['Pinot Noir'],2021.0,Dry,Domaine Robert Chevillon,2021-12-00750-G1-8122470,['13'],12,75 cl,Bottle,23900,2025-05-02
20228007339,03-01500,6,111.0,0,0,150.5,False,"2022 Château du Tertre, Margaux, Bordeaux",/products-20228007339-2022-chateau-du-tertre-margaux-bordeaux,Wines,Not ready,Red,France,Bordeaux,Médoc,"['Cabernet Franc', 'Cabernet Sauvignon', 'Merlot', 'Petit Verdot']",2022.0,Dry,Château du Tertre,2022-06-00750-00-8007339,['14'],6,75 cl,Bottle,23884,2025-05-02
20228007339,06-00750,185,125.0,275,0,150.5,False,"2022 Château du Tertre, Margaux, Bordeaux",/products-20228007339-2022-chateau-du-tertre-margaux-bordeaux,Wines,Not ready,Red,France,Bordeaux,Médoc,"['Cabernet Franc', 'Cabernet Sauvignon', 'Merlot', 'Petit Verdot']",2022.0,Dry,Château du Tertre,2022-06-00750-00-8007339,['14'],6,75 cl,Bottle,23884,2025-05-02
20228007339,12-00375,4,110.0,0,0,150.5,False,"2022 Château du Tertre, Margaux, Bordeaux",/products-20228007339-2022-chateau-du-tertre-margaux-bordeaux,Wines,Not ready,Red,France,Bordeaux,Médoc,"['Cabernet Franc', 'Cabernet Sauvignon', 'Merlot', 'Petit Verdot']",2022.0,Dry,Château du Tertre,2022-06-00750-00-8007339,['14'],6,75 cl,Bottle,23884,2025-05-02
10008152589,03-00750,2,285.0,0,0,306.75,False,"Champagne Laurent-Perrier, Grand Siècle No. 25, Brut",/products-10008152589-champagne-laurent-perrier-grand-siecle-no-25-brut,Wines,Ready - youthful,White,France,Champagne,,,,Dry,Laurent Perrier,1000-06-00750-00-8152589,['12'],6,75 cl,Bottle,23870,2025-05-02
10008152589,06-00750,379,525.0,650,0,613.5,False,"Champagne Laurent-Perrier, Grand Siècle No. 25, Brut",/products-10008152589-champagne-laurent-perrier-grand-siecle-no-25-brut,Wines,Ready - youthful,White,France,Champagne,,,,Dry,Laurent Perrier,1000-06-00750-00-8152589,['12'],6,75 cl,Bottle,23870,2025-05-02
20048009157,01-03000,1,257.0,0,0,360.0,False,"2004 Château Pichon Longueville Comtesse de Lalande, Pauillac, Bordeaux",/products-20048009157-2004-chateau-pichon-longueville-comtesse-de-lalande-pauillac-bordeaux,Wines,Ready - at best,Red,France,Bordeaux,Médoc,,2004.0,Dry,Château Pichon-Longueville Lalande,2004-12-00750-00-8009157,['13'],12,75 cl,Bottle,23860,2025-05-02
20048009157,03-03000,2,850.0,0,0,1080.0,False,"2004 Château Pichon Longueville Comtesse de Lalande, Pauillac, Bordeaux",/products-20048009157-2004-chateau-pichon-longueville-comtesse-de-lalande-pauillac-bordeaux,Wines,Ready - at best,Red,France,Bordeaux,Médoc,,2004.0,Dry,Château Pichon-Longueville Lalande,2004-12-00750-00-8009157,['13'],12,75 cl,Bottle,23860,2025-05-02
20048009157,06-01500,6,850.0,0,0,1080.0,False,"2004 Château Pichon Longueville Comtesse de Lalande, Pauillac, Bordeaux",/products-20048009157-2004-chateau-pichon-longueville-comtesse-de-lalande-pauillac-bordeaux,Wines,Ready - at best,Red,France,Bordeaux,Médoc,,2004.0,Dry,Château Pichon-Longueville Lalande,2004-12-00750-00-8009157,['13'],12,75 cl,Bottle,23860,2025-05-02
